device,VIN,data_collector,elapsed_time_s,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob
null,PSEUDO-FASTBACK,App2Car,477.998,,34.0,,,1137.0,14.0,-0.33279404044151306,5.427655220031738,5.2265424728393555,7.542343089603183,,,,,,,,349.25,,,0,Não identificado,,,0.0,0.8,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,478.997,,27.0,,,1721.0,14.0,0.28730419278144836,6.854599475860596,9.586383819580078,11.788419419496613,,,,,,,,227.755,,,0,Não identificado,,,0.0,0.8666666666666667,89.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,479.999,,34.0,,,1784.0,16.0,0.023942016065120697,5.420472621917725,7.048529624938965,8.891786464976265,,,,,,,,446.0,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,480.998,,45.0,,,1611.0,19.0,0.47884035110473633,5.544970989227295,7.60637903213501,9.425125640208812,,,,,,,,516.8,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,481.998,,53.0,,,1611.0,21.0,0.5003881454467773,5.942408561706543,7.627926826477051,9.682348655178409,,,,,,,,585.34,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,482.999,,53.0,,,1646.0,25.0,0.7134721279144287,5.7987565994262695,8.185775756835938,10.056915298335937,,,,,,,,638.4300000000001,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,483.999,,54.0,,,1646.0,27.0,0.20350714027881622,6.433219909667969,8.192957878112793,10.418843138987327,,,,,,,,666.63,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,484.998,,55.0,,,1659.0,30.0,0.8690952062606812,5.396530628204346,7.601590633392334,9.362801367986558,,,,,,,,691.32,,,0,Não identificado,,,0.0,0.9,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,485.998,,55.0,,,1655.0,32.0,0.023942016065120697,5.789179801940918,8.274360656738281,10.098525648683193,,,,,,,,691.32,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,486.999,,54.0,,,1663.0,35.0,0.2992752194404602,5.789179801940918,6.835445880889893,8.962560394594082,,,,,,,,740.035,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,487.999,,53.0,,,1663.0,37.0,0.033518824726343155,5.9974751472473145,7.110779285430908,9.302366026961826,,,,,,,,748.3499999999999,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,488.998,,55.0,,,1649.0,39.0,0.19393034279346466,5.688623428344727,6.840234279632568,8.898699370561351,,,,,,,,762.135,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,489.999,,55.0,,,1662.0,41.0,0.0933738648891449,5.530605792999268,8.020575523376465,9.742994962658404,,,,,,,,762.135,,,0,Não identificado,,,0.0,0.8,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,490.999,,55.0,,,1665.0,43.0,0.8427590131759644,6.586448669433594,6.648698329925537,9.396634414072281,,,,,,,,762.135,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,491.998,,55.0,,,1660.0,44.0,0.5841852426528931,4.58968448638916,7.709329605102539,8.991120010457275,,,,,,,,762.135,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,492.998,,55.0,,,1655.0,46.0,1.2306196689605713,4.93923807144165,6.71334171295166,8.424930530922376,,,,,,,,762.135,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,493.998,,54.0,,,1610.0,47.0,0.8355764150619507,5.130774021148682,7.7213006019592285,9.308142295179954,,,,,,,,834.7650000000001,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,494.999,,53.0,,,1614.0,50.0,0.6751648783683777,5.602431774139404,7.647080421447754,9.50373233887395,,,,,,,,814.47,,,0,Não identificado,,,0.0,0.7,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,495.999,,54.0,,,1554.0,52.0,0.6368576288223267,5.137956619262695,7.474697589874268,9.092595334715316,,,,,,,,820.56,,,0,Não identificado,,,0.0,0.7,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,497.000,,48.0,,,1515.0,53.0,0.31842881441116333,4.972756862640381,8.135497093200684,9.540231688919356,,,,,,,,765.075,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,497.998,,39.0,,,1528.0,55.0,0.7493851184844971,5.236119270324707,9.153033256530762,10.571496623658822,,,,,,,,718.16,,,0,Não identificado,,,0.0,0.8,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,499.000,,40.0,,,1530.0,57.0,0.7924807667732239,5.16429328918457,9.119514465332031,10.510161512832351,,,,,,,,736.8,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,499.999,,34.0,,,1535.0,58.0,0.3280056416988373,4.745307922363281,7.747636795043945,9.09128213658276,,,,,,,,694.3299999999999,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,500.998,,30.0,,,1538.0,60.0,0.7757213711738586,4.371812343597412,7.42681360244751,8.652863520177924,,,,,,,,677.6,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,501.999,,25.0,,,1533.0,61.0,-0.06703764945268631,4.977545261383057,7.977479934692383,9.403224818325926,,,,,,,,651.95,,,0,Não identificado,,,0.0,0.7,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,502.998,,20.0,,,1540.0,62.0,1.3455413579940796,5.307945251464844,9.227252960205078,10.729723273702547,,,,,,,,622.8900000000001,,,0,Não identificado,,,0.0,0.6333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,503.998,,20.0,,,1549.0,62.0,1.1899182796478271,4.565742492675781,7.307103633880615,8.698026991101866,,,,,,,,622.8900000000001,,,0,Não identificado,,,0.0,0.6,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,504.999,,21.0,,,1543.0,62.0,-0.002394201699644327,5.03021764755249,7.489062786102295,9.02159391283672,,,,,,,,642.835,,,0,Não identificado,,,0.0,0.6,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,505.998,,21.0,,,1549.0,63.0,0.0071826050989329815,4.93923807144165,8.530540466308594,9.857293998026186,,,,,,,,642.835,,,0,Não identificado,,,0.0,0.6666666666666666,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,506.998,,21.0,,,1546.0,62.0,0.3423708379268646,4.953603267669678,7.5201873779296875,9.011582620344965,,,,,,,,642.835,,,0,Não identificado,,,0.0,0.6,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,507.998,,21.0,,,1545.0,62.0,0.6440402865409851,5.073313236236572,7.675810813903809,9.223414049824699,,,,,,,,642.835,,,0,Não identificado,,,0.0,0.6333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,508.998,,21.0,,,1545.0,63.0,0.3447650372982025,4.967968463897705,7.496245384216309,8.999626017208142,,,,,,,,642.835,,,0,Não identificado,,,0.0,0.6666666666666666,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,509.998,,19.0,,,1554.0,61.0,0.05506663769483566,5.322310447692871,9.452308654785156,10.847864294022768,,,,,,,,626.535,,,0,Não identificado,,,0.0,0.5333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,510.999,,17.0,,,1537.0,60.0,0.8164227604866028,5.082890033721924,7.994239330291748,9.508426772538856,,,,,,,,604.11,,,0,Não identificado,,,0.0,0.7333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,511.999,,16.0,,,1541.0,60.0,0.5770025849342346,5.327098846435547,7.6111674308776855,9.308103123814698,,,,,,,,595.98,,,0,Não identificado,,,0.0,0.6333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,512.999,,16.0,,,1509.0,59.0,1.0055646896362305,4.314351558685303,9.332598686218262,10.330643153016966,,,,,,,,568.875,,,0,Não identificado,,,0.0,0.6,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,513.998,,19.0,,,1527.0,56.0,0.7206547260284424,4.716577529907227,9.11233139038086,10.285914164423756,,,,,,,,571.5,,,0,Não identificado,,,0.0,0.6,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,514.998,,19.0,,,1506.0,53.0,0.49320554733276367,4.01268196105957,9.445125579833984,10.2740092199378,,,,,,,,544.6800000000001,,,0,Não identificado,,,0.0,0.6,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,515.998,,18.0,,,1514.0,47.0,2.0638017654418945,3.5697548389434814,8.279149055480957,9.249147875348989,,,,,,,,499.525,,,0,Não identificado,,,0.0,0.9,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,516.998,,20.0,,,1517.0,42.0,1.113303780555725,3.8163576126098633,7.989450931549072,8.923864461249693,,,,,,,,470.27,,,0,Não identificado,,,0.0,0.7,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,518.005,,20.0,,,1499.0,34.0,1.400607943534851,3.246537446975708,9.57441234588623,10.206423456586894,,,,,,,,401.49,,,0,Não identificado,,,0.0,0.8,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,518.998,,31.0,,,1160.0,23.0,2.561795711517334,2.52109432220459,9.672574996948242,10.31878970231437,,,,,,,,313.2,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,519.998,,33.0,,,1113.0,17.0,0.07422025501728058,5.822698593139648,6.296750545501709,8.576619088258575,,,,,,,,278.25,,,0,Não identificado,,,0.0,0.8,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,520.999,,24.0,,,1314.0,14.0,1.1180921792984009,5.5329999923706055,9.232041358947754,10.821035379773196,,,,,,,,249.66000000000003,,,0,Não identificado,,,0.0,0.8,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,522.000,,32.0,,,1678.0,15.0,1.259350061416626,5.60722017288208,7.8745293617248535,9.74859442755891,,,,,,,,394.33000000000004,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,522.999,,45.0,,,1641.0,17.0,0.6631938815116882,5.868188381195068,7.424419403076172,9.486699345633404,,,,,,,,508.71000000000004,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,523.998,,50.0,,,1564.0,20.0,0.569819986820221,5.671864032745361,7.419631004333496,9.35658381375367,,,,,,,,547.4,,,0,Não identificado,,,0.0,0.9,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,524.998,,51.0,,,1590.0,23.0,1.1180921792984009,5.279214859008789,8.212111473083496,9.826444651822806,,,,,,,,588.3,,,0,Não identificado,,,0.0,0.8,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,525.998,,51.0,,,1606.0,26.0,-1.6304513216018677,7.357381820678711,6.689399719238281,10.076582127443414,,,,,,,,588.3,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,526.999,,51.0,,,1704.0,29.0,1.2018892765045166,5.743690013885498,8.729259490966797,10.5182928305509,,,,,,,,681.5999999999999,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,527.999,,56.0,,,1664.0,31.0,0.2849099934101105,5.9304375648498535,7.340622425079346,9.441186419222161,,,,,,,,723.6899999999999,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,528.998,,56.0,,,1716.0,33.0,0.6703764796257019,5.829881191253662,7.29034423828125,9.358741285087925,,,,,,,,740.96,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,529.998,,58.0,,,1730.0,35.0,0.8954314589500427,6.119579315185547,7.436390399932861,9.672174040655896,,,,,,,,809.0999999999999,,,0,Não identificado,,,0.0,0.8333333333333334,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,530.998,,57.0,,,1731.0,38.0,1.5394717454910278,5.188235282897949,7.5968017578125,9.327333785888412,,,,,,,,795.8,,,0,Não identificado,,,0.0,0.8,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,531.998,,55.0,,,1711.0,40.0,0.7110779285430908,5.434837818145752,7.955932140350342,9.661260277617407,,,,,,,,814.04,,,0,Não identificado,,,0.0,0.8,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,532.999,,54.0,,,1658.0,42.0,0.3758896589279175,5.729324817657471,7.572859764099121,9.503402596366533,,,,,,,,788.9749999999999,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,533.998,,53.0,,,1675.0,44.0,0.3734954595565796,5.109226226806641,6.361393928527832,8.167681691208893,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.8666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,534.998,,53.0,,,1692.0,46.0,0.15322890877723694,5.801150798797607,7.017405033111572,9.10608604657428,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.8,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,535.999,,53.0,,,1688.0,48.0,1.2713210582733154,5.621585369110107,8.956708908081055,10.65087384957218,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,536.999,,53.0,,,1671.0,48.0,1.3503297567367554,4.6471452713012695,8.063671112060547,9.404368209932354,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.7666666666666667,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,537.998,,53.0,,,1668.0,50.0,1.5634137392044067,5.5760955810546875,9.138668060302734,10.819073821977002,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.7333333333333333,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,538.998,,53.0,,,1635.0,51.0,0.026336219161748886,5.2672438621521,8.927978515625,10.365970860236887,,,,,,,,792.96,,,0,Não identificado,,,0.0,0.7,86.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,539.999,,48.0,,,1476.0,51.0,-0.6607996821403503,4.898536682128906,7.718906402587891,9.165906059849817,,,,,,,,817.5,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,540.999,,18.0,,,1544.0,51.0,1.7118542194366455,4.616020679473877,8.978256225585938,10.239491033943345,,,,,,,,520.8,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,541.999,,17.0,,,1521.0,49.0,1.678335428237915,4.027047157287598,10.103530883789062,11.005237613808076,,,,,,,,524.96,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,542.998,,20.0,,,1501.0,45.0,1.3024457693099976,2.43011474609375,9.50498104095459,9.896791765520884,,,,,,,,514.0799999999999,,,0,Não identificado,,,0.0,0.7333333333333333,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,543.998,,20.0,,,1523.0,43.0,1.05105459690094,2.561795711517334,9.23443603515625,9.640659828072323,,,,,,,,471.87,,,0,Não identificado,,,0.0,0.7,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,544.998,,20.0,,,1501.0,36.0,0.2753331959247589,2.3104045391082764,11.650185585021973,11.880261010119435,,,,,,,,471.87,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,545.998,,21.0,,,1408.0,29.0,0.40462008118629456,2.4229321479797363,9.567230224609375,9.87756102357723,,,,,,,,376.0,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,546.998,,35.0,,,1160.0,19.0,-0.021547814831137657,2.87064790725708,10.790667533874512,11.166001501987042,,,,,,,,356.40999999999997,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,547.998,,33.0,,,1122.0,15.0,1.9584569931030273,1.987187385559082,9.861717224121094,10.248801593732114,,,,,,,,276.605,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,548.998,,32.0,,,1638.0,14.0,0.6105214357376099,3.2417490482330322,8.801085472106934,9.398977540272485,,,,,,,,284.51,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,549.998,,32.0,,,1744.0,14.0,-0.5937620401382446,4.280832767486572,8.851364135742188,9.85011317737004,,,,,,,,397.90000000000003,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,550.999,,44.0,,,1621.0,17.0,-0.9840168952941895,5.609614372253418,7.711723804473877,9.586800649440123,,,,,,,,518.8050000000001,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,552.001,,51.0,,,1597.0,20.0,-1.1540051698684692,5.2911858558654785,7.47230339050293,9.228417722075417,,,,,,,,566.9350000000001,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,552.999,,52.0,,,1604.0,23.0,-0.6105214357376099,5.027823448181152,8.434772491455078,9.838553350578662,,,,,,,,601.5,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,553.999,,56.0,,,1612.0,26.0,-0.8475474119186401,4.728548526763916,7.960720539093018,9.297880365274045,,,,,,,,660.9200000000001,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,554.998,,55.0,,,1601.0,27.0,-0.7254431247711182,5.073313236236572,7.632715225219727,9.193645448327443,,,,,,,,656.4100000000001,,,0,Não identificado,,,0.0,0.9,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,555.999,,58.0,,,1605.0,30.0,-0.667982280254364,5.272032260894775,7.115567684173584,8.880981249541321,,,,,,,,706.2,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,556.998,,56.0,,,1599.0,32.0,-0.4884171485900879,4.759673118591309,8.96149730682373,10.158812602223085,,,,,,,,689.475,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,557.998,,58.0,,,1601.0,34.0,-0.37828385829925537,5.52821159362793,9.476250648498535,10.977410826535596,,,,,,,,736.46,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,558.999,,56.0,,,1631.0,35.0,-0.011971008032560349,5.118803024291992,10.429142951965332,11.61762929426922,,,,,,,,723.5999999999999,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,559.998,,57.0,,,1696.0,37.0,-0.7709329724311829,5.3342814445495605,7.9176249504089355,9.57797896390389,,,,,,,,779.73,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,560.999,,57.0,,,1750.0,38.0,-0.15083470940589905,5.051765441894531,9.282320022583008,10.56903733511841,,,,,,,,831.25,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,561.998,,59.0,,,1764.0,39.0,0.2322375625371933,5.679046630859375,9.660603523254395,11.208602292634156,,,,,,,,864.36,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,562.998,,55.0,,,1800.0,40.0,-0.44532153010368347,5.389348030090332,7.862558364868164,9.54270441204016,,,,,,,,855.0,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,563.998,,54.0,,,1882.0,41.0,-0.395043283700943,5.386953830718994,7.592013359069824,9.317402943663536,,,,,,,,893.95,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,564.998,,56.0,,,1869.0,41.0,-0.6033388376235962,5.439626216888428,8.02536392211914,9.713908441760012,,,,,,,,912.77,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,565.998,,56.0,,,1864.0,41.0,-0.3519476354122162,5.853823184967041,8.259995460510254,10.130085785746335,,,,,,,,912.77,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,566.999,,54.0,,,1947.0,42.0,0.181959331035614,4.551377296447754,8.22887134552002,9.40544885233509,,,,,,,,917.28,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,567.998,,56.0,,,1948.0,42.0,0.07422025501728058,4.9368438720703125,7.299921035766602,8.812875988681604,,,,,,,,949.6199999999999,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,568.998,,52.0,,,1951.0,42.0,-1.237802267074585,5.638344764709473,9.172186851501465,10.837531904310966,,,,,,,,915.56,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,569.998,,54.0,,,1957.0,43.0,0.47165772318840027,4.989516258239746,6.40927791595459,8.13612788143262,,,,,,,,935.04,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,570.999,,54.0,,,1854.0,43.0,1.5610195398330688,4.867412090301514,8.034940719604492,9.523064361229128,,,,,,,,935.04,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,571.998,,57.0,,,1554.0,43.0,1.170764684677124,4.216189384460449,9.818621635437012,10.749524347262808,,,,,,,,861.5,,,0,Não identificado,,,0.0,0.7333333333333333,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,572.998,,26.0,,,1500.0,41.0,0.1604115068912506,4.110844135284424,9.078812599182129,9.967427429744028,,,,,,,,501.5,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,573.998,,18.0,,,1511.0,36.0,-0.5554547905921936,2.3918075561523438,9.593565940856934,9.902816815009224,,,,,,,,437.76,,,0,Não identificado,,,0.0,0.9333333333333333,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,574.999,,19.0,,,1478.0,31.0,-0.49320554733276367,1.5538369417190552,9.354146003723145,9.49514130554887,,,,,,,,400.67999999999995,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,575.998,,28.0,,,1169.0,21.0,0.22505496442317963,1.7932571172714233,9.20091724395752,9.376742449049722,,,,,,,,390.42,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,576.998,,35.0,,,1116.0,16.0,0.8643068075180054,4.350264549255371,8.769960403442383,9.827717608070415,,,,,,,,315.615,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,577.998,,31.0,,,1911.0,14.0,0.5889736413955688,6.605602264404297,12.011710166931152,13.720861939401589,,,,,,,,289.96,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,578.999,,42.0,,,2014.0,15.0,0.2322375625371933,5.353435039520264,7.970297336578369,9.604105405569266,,,,,,,,538.65,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,579.998,,42.0,,,2042.0,17.0,0.9672574996948242,4.4292731285095215,9.734824180603027,10.738754552782451,,,,,,,,603.865,,,0,Não identificado,,,0.0,0.8,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,580.999,,41.0,,,2066.0,20.0,0.8331822156906128,4.2544965744018555,8.860940933227539,9.86464433866156,,,,,,,,628.2,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,581.999,,55.0,,,1835.0,23.0,-0.2777273952960968,5.779603004455566,8.135497093200684,9.983348954568628,,,,,,,,742.52,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,582.998,,58.0,,,1802.0,25.0,-0.026336219161748886,4.833893299102783,8.178592681884766,9.500347166273954,,,,,,,,734.72,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,583.998,,59.0,,,1826.0,28.0,-0.3232172429561615,5.178658485412598,7.886500358581543,9.440331614969196,,,,,,,,765.0,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,584.998,,57.0,,,1792.0,29.0,-0.395043283700943,4.225766181945801,7.754819393157959,8.840270518540299,,,,,,,,784.3199999999999,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,585.999,,56.0,,,1771.0,32.0,-0.26336219906806946,4.266467571258545,9.047688484191895,10.006636402481973,,,,,,,,805.1850000000002,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,586.998,,56.0,,,1711.0,35.0,-0.016759412363171577,4.2329487800598145,8.145073890686035,9.179344472087752,,,,,,,,782.0999999999999,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,587.998,,56.0,,,1631.0,38.0,-0.15083470940589905,4.572925090789795,8.216899871826172,9.404883757875659,,,,,,,,758.415,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,588.998,,54.0,,,1505.0,41.0,0.2968810200691223,4.01268196105957,7.560888767242432,8.564858073039094,,,,,,,,729.12,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,1,
null,PSEUDO-FASTBACK,App2Car,589.998,,33.0,,,1507.0,42.0,0.15083470940589905,3.9049429893493652,9.349357604980469,10.133203762159155,,,,,,,,562.125,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0,
null,PSEUDO-FASTBACK,App2Car,590.998,,19.0,,,1505.0,42.0,-0.05506663769483566,3.3494882583618164,8.688557624816895,9.311988913613165,,,,,,,,466.955,,,0,Não identificado,,,0.0,0.6666666666666666,90.0,0.0,0,
